city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population
East Islip,East Islip,NY,New York,36103,Suffolk,40.7275,-73.1861,13222
New Ulm,New Ulm,MN,Minnesota,27015,Brown,44.3121,-94.4686,13212
Newington,Newington,VA,Virginia,51059,Fairfax,38.7358,-77.1993,13196
Baker,Baker,LA,Louisiana,22033,East Baton Rouge,30.5833,-91.1581,13194
Cedar Lake,Cedar Lake,IN,Indiana,18089,Lake,41.3697,-87.4383,13183
Globe,Globe,AZ,Arizona,4007,Gila,33.3869,-110.7515,13182
La Grange Park,La Grange Park,IL,Illinois,17031,Cook,41.8308,-87.8723,13178
Newton,Newton,NC,North Carolina,37035,Catawba,35.663,-81.2333,13177
Warrenville,Warrenville,IL,Illinois,17043,DuPage,41.821,-88.1857,13174
Hockessin,Hockessin,DE,Delaware,10003,New Castle,39.7837,-75.6815,13157
Rendon,Rendon,TX,Texas,48439,Tarrant,32.5789,-97.235,13150
Sandpoint,Sandpoint,ID,Idaho,16017,Bonner,48.2822,-116.5613,13145
Loveland,Loveland,OH,Ohio,39061,Hamilton,39.2679,-84.2731,13145
Shorewood,Shorewood,WI,Wisconsin,55079,Milwaukee,43.0914,-87.8864,13145
Trenton,Trenton,OH,Ohio,39017,Butler,39.4792,-84.462,13141
Coolidge,Coolidge,AZ,Arizona,4021,Pinal,32.9395,-111.5261,13130
North Palm Beach,North Palm Beach,FL,Florida,12099,Palm Beach,26.8216,-80.0576,13127
Stoughton,Stoughton,WI,Wisconsin,55025,Dane,42.9234,-89.2215,13114
Mount Vernon,Mount Vernon,VA,Virginia,51059,Fairfax,38.714,-77.1043,13113
Warrensville Heights,Warrensville Heights,OH,Ohio,39035,Cuyahoga,41.4363,-81.5222,13108
Worthington,Worthington,MN,Minnesota,27105,Nobles,43.6281,-95.599,13099
Plover,Plover,WI,Wisconsin,55097,Portage,44.4614,-89.5383,13099
Martinsville,Martinsville,IN,Indiana,18109,Morgan,39.4228,-86.4208,13097
Mahomet,Mahomet,IL,Illinois,17019,Champaign,40.1885,-88.3904,13094
Superior,Superior,CO,Colorado,8013,Boulder,39.9341,-105.1588,13087
Lone Tree,Lone Tree,CO,Colorado,8035,Douglas,39.5309,-104.871,13082
Montgomeryville,Montgomeryville,PA,Pennsylvania,42091,Montgomery,40.2502,-75.2405,13082
South Daytona,South Daytona,FL,Florida,12127,Volusia,29.1656,-81.0056,13080
Riverdale,Riverdale,IL,Illinois,17031,Cook,41.6441,-87.6365,13077
Lumberton,Lumberton,TX,Texas,48199,Hardin,30.2562,-94.2071,13073
Villas,Villas,FL,Florida,12071,Lee,26.5504,-81.8679,13072
Coatesville,Coatesville,PA,Pennsylvania,42029,Chester,39.9849,-75.8199,13069
Moody,Moody,AL,Alabama,1115,St. Clair,33.5986,-86.4963,13065
McPherson,McPherson,KS,Kansas,20113,McPherson,38.3714,-97.6605,13061
Fort Lewis,Fort Lewis,WA,Washington,53053,Pierce,47.0955,-122.5672,13054
Davidson,Davidson,NC,North Carolina,37119,Mecklenburg,35.4846,-80.8252,13054
Edgewood,Edgewood,WA,Washington,53053,Pierce,47.2309,-122.2832,13053
Suamico,Suamico,WI,Wisconsin,55009,Brown,44.6352,-88.0664,13052
San Marino,San Marino,CA,California,6037,Los Angeles,34.1224,-118.1132,13048
Portland,Portland,TN,Tennessee,47165,Sumner,36.5883,-86.5194,13030
Fort Drum,Fort Drum,NY,New York,36045,Jefferson,44.0451,-75.7847,13020
Chatham,Chatham,IL,Illinois,17167,Sangamon,39.6733,-89.6938,13008
Lakeland Village,Lakeland Village,CA,California,6065,Riverside,33.648,-117.3706,13002
Bellefonte,Bellefonte,PA,Pennsylvania,42027,Centre,40.9141,-77.7683,12998
Forest Hill,Forest Hill,TX,Texas,48439,Tarrant,32.6619,-97.2662,12988
Vail,Vail,AZ,Arizona,4019,Pima,32.0217,-110.6937,12982
Cypress Lake,Cypress Lake,FL,Florida,12071,Lee,26.5391,-81.9,12978
Gladeview,Gladeview,FL,Florida,12086,Miami-Dade,25.8395,-80.2368,12977
Monfort Heights,Monfort Heights,OH,Ohio,39061,Hamilton,39.1822,-84.6075,12962
Braselton,Braselton,GA,Georgia,13157,Jackson,34.1088,-83.8128,12961
Lapeer,Lapeer,MI,Michigan,26087,Lapeer,43.0447,-83.3254,12959
Sugarland Run,Sugarland Run,VA,Virginia,51107,Loudoun,39.0309,-77.3762,12956
Dunmore,Dunmore,PA,Pennsylvania,42069,Lackawanna,41.4152,-75.6072,12954
Georgetown,Georgetown,GA,Georgia,13051,Chatham,31.9849,-81.226,12951
Kittanning,Kittanning,PA,Pennsylvania,42005,Armstrong,40.8279,-79.5233,12950
Vinings,Vinings,GA,Georgia,13067,Cobb,33.8608,-84.4686,12934
Sharon,Sharon,PA,Pennsylvania,42085,Mercer,41.234,-80.4997,12933
Claremont,Claremont,NH,New Hampshire,33019,Sullivan,43.379,-72.3368,12932
New Carrollton,New Carrollton,MD,Maryland,24033,Prince George's,38.9654,-76.8773,12928
Oakland,Oakland,NJ,New Jersey,34003,Bergen,41.0313,-74.2408,12926
Verde Village,Verde Village,AZ,Arizona,4025,Yavapai,34.7122,-111.9943,12903
Ridgefield Park,Ridgefield Park,NJ,New Jersey,34003,Bergen,40.8543,-74.0201,12901
Irondale,Irondale,AL,Alabama,1073,Jefferson,33.544,-86.6599,12893
Lake Wylie,Lake Wylie,SC,South Carolina,45091,York,35.0997,-81.0677,12885
Sturgis,Sturgis,MI,Michigan,26149,St. Joseph,41.7995,-85.4182,12881
Loganville,Loganville,GA,Georgia,13297,Walton,33.8353,-83.8957,12880
Lawrenceburg,Lawrenceburg,IN,Indiana,18029,Dearborn,39.0986,-84.8713,12871
Lakeland North,Lakeland North,WA,Washington,53033,King,47.3374,-122.2812,12867
West Carrollton,West Carrollton,OH,Ohio,39113,Montgomery,39.6701,-84.2542,12864
Finneytown,Finneytown,OH,Ohio,39061,Hamilton,39.2159,-84.5145,12856
Ridge,Ridge,NY,New York,36103,Suffolk,40.9068,-72.8816,12854
Glen Carbon,Glen Carbon,IL,Illinois,17119,Madison,38.758,-89.983,12850
Key Biscayne,Key Biscayne,FL,Florida,12086,Miami-Dade,25.6908,-80.1653,12846
Marshall,Marshall,MO,Missouri,29195,Saline,39.1147,-93.201,12841
Lake Tapps,Lake Tapps,WA,Washington,53053,Pierce,47.2307,-122.1694,12838
Spearfish,Spearfish,SD,South Dakota,46081,Lawrence,44.4912,-103.8167,12836
Federal Heights,Federal Heights,CO,Colorado,8001,Adams,39.8651,-105.0154,12827
Cornelius,Cornelius,OR,Oregon,41067,Washington,45.519,-123.0514,12822
Cedartown,Cedartown,GA,Georgia,13233,Polk,34.0223,-85.2479,12819
Cloquet,Cloquet,MN,Minnesota,27017,Carlton,46.7221,-92.4923,12813
Weigelstown,Weigelstown,PA,Pennsylvania,42133,York,39.9843,-76.8315,12812
Kingston,Kingston,PA,Pennsylvania,42079,Luzerne,41.2652,-75.8875,12812
Lilburn,Lilburn,GA,Georgia,13135,Gwinnett,33.8887,-84.1379,12810
South Sioux City,South Sioux City,NE,Nebraska,31043,Dakota,42.4627,-96.4126,12809
Maryville,Maryville,MO,Missouri,29147,Nodaway,40.3428,-94.8701,12808
Ardmore,Ardmore,PA,Pennsylvania,42091,Montgomery,40.0033,-75.2947,12808
Franklin,Franklin,LA,Louisiana,22101,St. Mary,29.7851,-91.5098,12803
University Heights,University Heights,OH,Ohio,39035,Cuyahoga,41.4948,-81.5348,12797
College,College,AK,Alaska,2090,Fairbanks North Star,64.8694,-147.8217,12791
Lahaina,Lahaina,HI,Hawaii,15009,Maui,20.8848,-156.6618,12776
Glendale,Glendale,WI,Wisconsin,55079,Milwaukee,43.1288,-87.9277,12768
Terryville,Terryville,NY,New York,36103,Suffolk,40.909,-73.0492,12764
Othello,Othello,WA,Washington,53001,Adams,46.8221,-119.1652,12761
Gulf Shores,Gulf Shores,AL,Alabama,1003,Baldwin,30.2759,-87.7013,12757
Wilton Manors,Wilton Manors,FL,Florida,12011,Broward,26.1593,-80.1395,12756
Yulee,Yulee,FL,Florida,12089,Nassau,30.635,-81.5678,12754
Athens,Athens,TX,Texas,48213,Henderson,32.2041,-95.8321,12753
Jupiter Farms,Jupiter Farms,FL,Florida,12099,Palm Beach,26.9224,-80.2187,12750
Tarboro,Tarboro,NC,North Carolina,37065,Edgecombe,35.9046,-77.5563,12748
Wickliffe,Wickliffe,OH,Ohio,39085,Lake,41.6072,-81.469,12744
Elgin,Elgin,TX,Texas,48021,Bastrop,30.352,-97.3879,12733
Mercerville,Mercerville,NJ,New Jersey,34021,Mercer,40.236,-74.6916,12730
La Homa,La Homa,TX,Texas,48215,Hidalgo,26.2773,-98.3579,12729
Dover,Dover,OH,Ohio,39157,Tuscarawas,40.5302,-81.4805,12723
Greenville,Greenville,OH,Ohio,39037,Darke,40.1043,-84.6209,12720
Borger,Borger,TX,Texas,48233,Hutchinson,35.6598,-101.4012,12718
Bonita,Bonita,CA,California,6073,San Diego,32.6652,-117.0295,12706
Charlotte,Charlotte,MI,Michigan,26045,Eaton,42.5662,-84.8304,12703
Broussard,Broussard,LA,Louisiana,22055,Lafayette,30.1393,-91.9538,12700
Dorado,Dorado,PR,Puerto Rico,72051,Dorado,18.4657,-66.2724,12695
Herrin,Herrin,IL,Illinois,17199,Williamson,37.7983,-89.0305,12687
Manatí,Manati,PR,Puerto Rico,72091,Manatí,18.4283,-66.4823,12683
Choctaw,Choctaw,OK,Oklahoma,40109,Oklahoma,35.48,-97.2666,12674
Manvel,Manvel,TX,Texas,48039,Brazoria,29.4793,-95.3659,12671
Los Alamos,Los Alamos,NM,New Mexico,35028,Los Alamos,35.8926,-106.2862,12666
Oregon,Oregon,WI,Wisconsin,55025,Dane,42.9253,-89.3892,12664
Commerce,Commerce,CA,California,6037,Los Angeles,33.9963,-118.1519,12661
Taylorville,Taylorville,IL,Illinois,17021,Christian,39.5328,-89.2804,12659
Riviera Beach,Riviera Beach,MD,Maryland,24003,Anne Arundel,39.1628,-76.5263,12658
Port Neches,Port Neches,TX,Texas,48245,Jefferson,29.9765,-93.946,12655
Prineville,Prineville,OR,Oregon,41013,Crook,44.2985,-120.8607,12650
Lakeland,Lakeland,TN,Tennessee,47157,Shelby,35.2585,-89.7308,12642
Peru,Peru,IN,Indiana,18103,Miami,40.7594,-86.0757,12642
White House,White House,TN,Tennessee,47165,Sumner,36.4648,-86.6665,12638
Clarkston,Clarkston,GA,Georgia,13089,DeKalb,33.8117,-84.2404,12637
Keokuk,Keokuk,IA,Iowa,19111,Lee,40.4095,-91.403,12635
St. Ann,St. Ann,MO,Missouri,29189,St. Louis,38.7266,-90.3872,12629
Mastic Beach,Mastic Beach,NY,New York,36103,Suffolk,40.7679,-72.8375,12610
Justice,Justice,IL,Illinois,17031,Cook,41.7495,-87.8345,12608
Elfers,Elfers,FL,Florida,12101,Pasco,28.214,-82.723,12600
Fulton,Fulton,MO,Missouri,29027,Callaway,38.8551,-91.9511,12596
Minneola,Minneola,FL,Florida,12069,Lake,28.6067,-81.7322,12595
Oskaloosa,Oskaloosa,IA,Iowa,19123,Mahaska,41.2922,-92.6403,12592
Urbana,Urbana,MD,Maryland,24021,Frederick,39.3237,-77.3411,12587
Grand Terrace,Grand Terrace,CA,California,6071,San Bernardino,34.0312,-117.3132,12584
Panama City Beach,Panama City Beach,FL,Florida,12005,Bay,30.2369,-85.8775,12583
Woodland Park,Woodland Park,NJ,New Jersey,34031,Passaic,40.8905,-74.1945,12581
Lantana,Lantana,FL,Florida,12099,Palm Beach,26.5834,-80.0564,12581
Richmond,Richmond,TX,Texas,48157,Fort Bend,29.5825,-95.7602,12578
Jackson,Jackson,WY,Wyoming,56039,Teton,43.4721,-110.7745,12576
Fredericksburg,Fredericksburg,TX,Texas,48171,Gillespie,30.2661,-98.8749,12567
Muscoy,Muscoy,CA,California,6071,San Bernardino,34.155,-117.3477,12562
Belmont,Belmont,NC,North Carolina,37071,Gaston,35.2211,-81.0402,12558
Annapolis Neck,Annapolis Neck,MD,Maryland,24003,Anne Arundel,38.9408,-76.4997,12551
Jacksonville,Jacksonville,AL,Alabama,1015,Calhoun,33.8088,-85.7545,12544
Endicott,Endicott,NY,New York,36007,Broome,42.098,-76.0639,12532
Cheney,Cheney,WA,Washington,53063,Spokane,47.4901,-117.579,12522
Palos Heights,Palos Heights,IL,Illinois,17031,Cook,41.6637,-87.7959,12520
Boone,Boone,IA,Iowa,19015,Boone,42.053,-93.877,12513
North St. Paul,North St. Paul,MN,Minnesota,27123,Ramsey,45.0137,-92.9995,12506
Ocean Pines,Ocean Pines,MD,Maryland,24047,Worcester,38.3825,-75.1475,12499
Cherry Creek,Cherry Creek,CO,Colorado,8005,Arapahoe,39.6094,-104.8645,12496
Río Grande,Rio Grande,PR,Puerto Rico,72119,Río Grande,18.3789,-65.8388,12492
Paris,Paris,KY,Kentucky,21017,Bourbon,38.2016,-84.2719,12485
Irmo,Irmo,SC,South Carolina,45063,Lexington,34.1018,-81.1957,12483
San Anselmo,San Anselmo,CA,California,6041,Marin,37.9821,-122.5699,12476
Marysville,Marysville,CA,California,6115,Yuba,39.1518,-121.5835,12476
Woodhaven,Woodhaven,MI,Michigan,26163,Wayne,42.132,-83.2374,12469
Bedford,Bedford,OH,Ohio,39035,Cuyahoga,41.3919,-81.5359,12457
Trophy Club,Trophy Club,TX,Texas,48121,Denton,33.0038,-97.1897,12451
Riverton,Riverton,WY,Wyoming,56013,Fremont,43.0421,-108.414,12445
Shepherdsville,Shepherdsville,KY,Kentucky,21029,Bullitt,37.9806,-85.6999,12442
Plymouth,Plymouth,IN,Indiana,18099,Marshall,41.3483,-86.3187,12433
Manchester,Manchester,TN,Tennessee,47031,Coffee,35.463,-86.0774,12433
Waconia,Waconia,MN,Minnesota,27019,Carver,44.8412,-93.7927,12428
Stony Brook,Stony Brook,NY,New York,36103,Suffolk,40.906,-73.1278,12428
St. Peter,St. Peter,MN,Minnesota,27103,Nicollet,44.3296,-93.9659,12421
Kelso,Kelso,WA,Washington,53015,Cowlitz,46.1236,-122.891,12417
Elkhorn,Elkhorn,WI,Wisconsin,55127,Walworth,42.6711,-88.5377,12404
Gatesville,Gatesville,TX,Texas,48099,Coryell,31.4419,-97.7351,12401
Goldenrod,Goldenrod,FL,Florida,12117,Seminole,28.6114,-81.2916,12384
Virginia,Virginia,MN,Minnesota,27137,St. Louis,47.5169,-92.5128,12381
Chino Valley,Chino Valley,AZ,Arizona,4025,Yavapai,34.7593,-112.4107,12375
Lakeside,Lakeside,VA,Virginia,51087,Henrico,37.6133,-77.4768,12374
Newington Forest,Newington Forest,VA,Virginia,51059,Fairfax,38.7371,-77.2339,12373
Blue Ash,Blue Ash,OH,Ohio,39061,Hamilton,39.248,-84.3827,12372
Lewisburg,Lewisburg,TN,Tennessee,47117,Marshall,35.4494,-86.7897,12368
Wilmington,Wilmington,OH,Ohio,39027,Clinton,39.4387,-83.8184,12366
Harrison,Harrison,WI,Wisconsin,55015,Calumet,44.1935,-88.2941,12358
Holly Hill,Holly Hill,FL,Florida,12127,Volusia,29.2443,-81.0463,12357
Lansdowne,Lansdowne,VA,Virginia,51107,Loudoun,39.0846,-77.4839,12354
Minnehaha,Minnehaha,WA,Washington,53011,Clark,45.6577,-122.6204,12353
New Baltimore,New Baltimore,MI,Michigan,26099,Macomb,42.6903,-82.7398,12347
Gulfport,Gulfport,FL,Florida,12103,Pinellas,27.7463,-82.71,12342
Forestville,Forestville,MD,Maryland,24033,Prince George's,38.8518,-76.8708,12342
Derby,Derby,CT,Connecticut,9009,New Haven,41.3265,-73.0833,12339
Kewanee,Kewanee,IL,Illinois,17073,Henry,41.2399,-89.9263,12339
Orange City,Orange City,FL,Florida,12127,Volusia,28.9347,-81.2881,12335
Lakeland Highlands,Lakeland Highlands,FL,Florida,12105,Polk,27.9572,-81.9496,12332
Bastrop,Bastrop,LA,Louisiana,22067,Morehouse,32.7749,-91.9058,12327
Gladstone,Gladstone,OR,Oregon,41005,Clackamas,45.3864,-122.5933,12324
Patchogue,Patchogue,NY,New York,36103,Suffolk,40.7621,-73.0185,12321
Winnetka,Winnetka,IL,Illinois,17031,Cook,42.1064,-87.7421,12316
Markham,Markham,IL,Illinois,17031,Cook,41.6,-87.6905,12314
Marion,Marion,AR,Arkansas,5035,Crittenden,35.2041,-90.2061,12310
Oak Hills,Oak Hills,OR,Oregon,41067,Washington,45.5403,-122.8413,12308
Leon Valley,Leon Valley,TX,Texas,48029,Bexar,29.4954,-98.6143,12306
Joppatowne,Joppatowne,MD,Maryland,24025,Harford,39.4181,-76.3516,12304
West Plains,West Plains,MO,Missouri,29091,Howell,36.7378,-91.868,12304
Delhi,Delhi,CA,California,6047,Merced,37.4306,-120.7759,12301
Winchester,Winchester,TN,Tennessee,47051,Franklin,35.1898,-86.1074,12299
Newcastle,Newcastle,WA,Washington,53033,King,47.5303,-122.1633,12292
New Kensington,New Kensington,PA,Pennsylvania,42129,Westmoreland,40.5711,-79.7521,12292
Beatrice,Beatrice,NE,Nebraska,31067,Gage,40.2737,-96.7454,12279
Poquoson,Poquoson,VA,Virginia,51735,Poquoson,37.1318,-76.3569,12271
Clayton,Clayton,CA,California,6013,Contra Costa,37.9403,-121.9301,12265
St. Marys,St. Marys,PA,Pennsylvania,42047,Elk,41.4574,-78.5342,12260
Ottawa,Ottawa,KS,Kansas,20059,Franklin,38.6,-95.2642,12254
Larkspur,Larkspur,CA,California,6041,Marin,37.9393,-122.5313,12254
Cottonwood,Cottonwood,AZ,Arizona,4025,Yavapai,34.7192,-112.0014,12253
Mays Chapel,Mays Chapel,MD,Maryland,24005,Baltimore,39.4343,-76.6516,12253
Shady Hills,Shady Hills,FL,Florida,12101,Pasco,28.4042,-82.5467,12252
Lincolnwood,Lincolnwood,IL,Illinois,17031,Cook,42.0054,-87.7329,12245
Arkansas City,Arkansas City,KS,Kansas,20035,Cowley,37.0726,-97.0385,12242
Elon,Elon,NC,North Carolina,37001,Alamance,36.1014,-79.5085,12232
Palmer,Palmer,MA,Massachusetts,25013,Hampden,42.1888,-72.3112,12232
West Monroe,West Monroe,LA,Louisiana,22073,Ouachita,32.512,-92.1513,12227
Parker,Parker,SC,South Carolina,45045,Greenville,34.8514,-82.4512,12227
Batesville,Batesville,AR,Arkansas,5063,Independence,35.7687,-91.6226,12220
Amherst,Amherst,OH,Ohio,39093,Lorain,41.4022,-82.2303,12219
Grenada,Grenada,MS,Mississippi,28043,Grenada,33.7816,-89.813,12219
Ishpeming,Ishpeming,MI,Michigan,26103,Marquette,46.4862,-87.6658,12198
Jesup,Jesup,GA,Georgia,13305,Wayne,31.5992,-81.8895,12198
Ringwood,Ringwood,NJ,New Jersey,34031,Passaic,41.1064,-74.2749,12198
Overlea,Overlea,MD,Maryland,24005,Baltimore,39.3642,-76.5176,12195
Speedway,Speedway,IN,Indiana,18097,Marion,39.7937,-86.2479,12193
Enumclaw,Enumclaw,WA,Washington,53033,King,47.2017,-121.9897,12190
Neosho,Neosho,MO,Missouri,29145,Newton,36.8441,-94.3756,12176
Wells Branch,Wells Branch,TX,Texas,48453,Travis,30.4432,-97.6792,12176
Lincoln City,Lincoln City,OR,Oregon,41041,Lincoln,44.9751,-124.0073,12172
North Merrick,North Merrick,NY,New York,36059,Nassau,40.6871,-73.5615,12170
Northlake,Northlake,IL,Illinois,17031,Cook,41.9143,-87.9054,12161
Eatontown,Eatontown,NJ,New Jersey,34025,Monmouth,40.2913,-74.0558,12157
Newport,Newport,OR,Oregon,41041,Lincoln,44.6242,-124.0513,12155
Home Gardens,Home Gardens,CA,California,6065,Riverside,33.8784,-117.5116,12153
Freeport,Freeport,TX,Texas,48039,Brazoria,28.9454,-95.3601,12136
Webb City,Webb City,MO,Missouri,29097,Jasper,37.1413,-94.4676,12134
Salisbury,Salisbury,NY,New York,36059,Nassau,40.7454,-73.5604,12133
Woodward,Woodward,OK,Oklahoma,40153,Woodward,36.4247,-99.4057,12121
Melissa,Melissa,TX,Texas,48085,Collin,33.2891,-96.5573,12117
Brock Hall,Brock Hall,MD,Maryland,24033,Prince George's,38.8617,-76.7549,12117
James Island,James Island,SC,South Carolina,45019,Charleston,32.7353,-79.9396,12109
Kingsburg,Kingsburg,CA,California,6019,Fresno,36.5245,-119.5602,12108
Platteville,Platteville,WI,Wisconsin,55043,Grant,42.728,-90.4676,12100
Eureka,Eureka,MO,Missouri,29189,St. Louis,38.5015,-90.6492,12097
Lovington,Lovington,NM,New Mexico,35025,Lea,32.9125,-103.3277,12097
Emeryville,Emeryville,CA,California,6001,Alameda,37.8382,-122.2932,12086
Little Chute,Little Chute,WI,Wisconsin,55087,Outagamie,44.2905,-88.3206,12081
Bainbridge,Bainbridge,GA,Georgia,13087,Decatur,30.9046,-84.5727,12081
Sedro-Woolley,Sedro-Woolley,WA,Washington,53057,Skagit,48.5112,-122.2321,12072
Minden,Minden,LA,Louisiana,22119,Webster,32.6187,-93.2762,12071
Grantsville,Grantsville,UT,Utah,49045,Tooele,40.6148,-112.4777,12064
Somerville,Somerville,NJ,New Jersey,34035,Somerset,40.5696,-74.6092,12063
Middle Valley,Middle Valley,TN,Tennessee,47065,Hamilton,35.1877,-85.1958,12061
Union Park,Union Park,FL,Florida,12095,Orange,28.5645,-81.2354,12052
South Charleston,South Charleston,WV,West Virginia,54039,Kanawha,38.3482,-81.711,12047
Fairfax Station,Fairfax Station,VA,Virginia,51059,Fairfax,38.7942,-77.3358,12046
Leeds,Leeds,AL,Alabama,1073,Jefferson,33.5429,-86.5636,12040
Holiday City-Berkeley,Holiday City-Berkeley,NJ,New Jersey,34029,Ocean,39.9639,-74.2787,12040
East Bethel,East Bethel,MN,Minnesota,27003,Anoka,45.3557,-93.2038,12038
Festus,Festus,MO,Missouri,29099,Jefferson,38.2192,-90.4095,12036
Riverview,Riverview,MI,Michigan,26163,Wayne,42.1728,-83.1935,12032
Smithfield,Smithfield,UT,Utah,49005,Cache,41.8347,-111.8266,12025
Weatherford,Weatherford,OK,Oklahoma,40039,Custer,35.5384,-98.6872,12017
Miller Place,Miller Place,NY,New York,36103,Suffolk,40.9374,-72.9864,12016
Spring Lake,Spring Lake,NC,North Carolina,37051,Cumberland,35.1842,-78.9959,12005
Folkston,Folkston,GA,Georgia,13049,Charlton,30.8393,-82.0073,12001
Macedonia,Macedonia,OH,Ohio,39153,Summit,41.3147,-81.4989,12000
Carnot-Moon,Carnot-Moon,PA,Pennsylvania,42003,Allegheny,40.5187,-80.2178,11997
Jerome,Jerome,ID,Idaho,16053,Jerome,42.7183,-114.5159,11996
Prairie Ridge,Prairie Ridge,WA,Washington,53053,Pierce,47.1443,-122.1408,11994
Hasbrouck Heights,Hasbrouck Heights,NJ,New Jersey,34003,Bergen,40.8618,-74.0741,11992
Union,Union,MO,Missouri,29071,Franklin,38.44,-90.9927,11990
Hamilton Square,Hamilton Square,NJ,New Jersey,34021,Mercer,40.2248,-74.6526,11989
Moncks Corner,Moncks Corner,SC,South Carolina,45015,Berkeley,33.1631,-80.0135,11986
Goulds,Goulds,FL,Florida,12086,Miami-Dade,25.5614,-80.388,11984
Newton,Newton,NJ,New Jersey,34037,Sussex,41.0534,-74.7527,11974
Maltby,Maltby,WA,Washington,53061,Snohomish,47.8027,-122.1044,11972
Garden City,Garden City,ID,Idaho,16001,Ada,43.6526,-116.2743,11969
Somersworth,Somersworth,NH,New Hampshire,33017,Strafford,43.2534,-70.8856,11968
Norton,Norton,OH,Ohio,39153,Summit,41.0294,-81.6461,11966
Red Bank,Red Bank,NJ,New Jersey,34025,Monmouth,40.3481,-74.0672,11966
Ellwood City,Ellwood City,PA,Pennsylvania,42073,Lawrence,40.8619,-80.283,11962
Glenwood Springs,Glenwood Springs,CO,Colorado,8045,Garfield,39.5455,-107.3346,11962
Greensburg,Greensburg,IN,Indiana,18031,Decatur,39.3515,-85.5024,11960
Tucson Estates,Tucson Estates,AZ,Arizona,4019,Pima,32.1792,-111.1254,11960
Macclenny,Macclenny,FL,Florida,12003,Baker,30.281,-82.1252,11958
Echelon,Echelon,NJ,New Jersey,34007,Camden,39.8482,-74.9957,11957
East Grand Rapids,East Grand Rapids,MI,Michigan,26081,Kent,42.9464,-85.6088,11956
Newberry,Newberry,SC,South Carolina,45071,Newberry,34.2812,-81.601,11954
Lansing,Lansing,KS,Kansas,20103,Leavenworth,39.2428,-94.8971,11949
Brookhaven,Brookhaven,MS,Mississippi,28085,Lincoln,31.5803,-90.4432,11947
Winfield,Winfield,KS,Kansas,20035,Cowley,37.274,-96.9499,11943
Norwalk,Norwalk,IA,Iowa,19181,Warren,41.4895,-93.6913,11938
Camp Pendleton South,Camp Pendleton South,CA,California,6073,San Diego,33.2284,-117.3791,11936
Hudson,Hudson,FL,Florida,12101,Pasco,28.3594,-82.6888,11936
Robinson,Robinson,TX,Texas,48309,McLennan,31.4501,-97.1201,11926
Newport East,Newport East,RI,Rhode Island,44005,Newport,41.5158,-71.2878,11925
Portales,Portales,NM,New Mexico,35041,Roosevelt,34.1753,-103.3565,11921
Port Washington,Port Washington,WI,Wisconsin,55089,Ozaukee,43.3847,-87.8852,11911
South Miami,South Miami,FL,Florida,12086,Miami-Dade,25.7079,-80.2952,11911
